question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Torre,Médio,15.676344118008274,1025,0.00527,AC,0.2780930000008084,33,0,0,0,0,33
Capitais,Difícil,35.94307385700813,1129,0.006958,AC,0.08987742199678905,38,0,0,0,0,38
Chocolate em barra,Fácil,12.663755558998673,929,0.0038079999999999998,AC,0.009912802997860126,28,0,0,0,0,28
Fita Colorida,Médio,14.797440319001907,1073,0.005966000000000001,AC,0.017098640993935987,31,0,0,0,0,31
Fila_2015,Difícil,106.77718909700343,2319,0.018618,AC,3.9089733669970883,30,0,0,0,0,30
Quebra-cabeça,Médio,15.517675772003713,916,0.003992,AC,0.1462964449892752,24,0,0,0,0,24
Prêmio do Milhão,Fácil,7.188010507001309,868,0.0033959999999999997,AC,0.006380897990311496,20,0,0,0,0,20
Móbile_2015,Fácil,7.39144424800179,642,0.0025640000000000003,AC,0.015304161002859473,30,0,0,0,0,30
Família real,Médio,26.348481747001642,1311,0.007692,AC,0.007933362998301163,15,0,0,0,0,15
Mina,Médio,19.929673249003827,1153,0.007146,AC,0.027038360000005923,40,0,0,0,0,40
Cálculo,Médio,25.610407309010043,1372,0.006764,AC,0.010584595002001151,29,0,0,0,0,29
Cobra coral,Fácil,12.251285032005399,724,0.0026680000000000002,AC,0.01046281099843327,25,0,0,0,0,25
Letras,Médio,14.063591968995752,827,0.0043040000000000005,AC,0.11760466299892869,64,0,0,0,0,64
Arquivos,Médio,11.470925658999477,791,0.004092,AC,0.06640064199746121,32,0,0,0,0,32
Código,Fácil,8.49486432399135,811,0.003572,AC,0.018164046996389516,28,0,0,0,0,28
